group_name,path,difference,difficulty
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000069.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000070.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000071.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000072.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000073.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000074.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000075.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000076.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000077.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000078.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000079.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000080.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000081.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000082.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000083.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000084.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000085.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000086.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000087.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000088.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000089.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000090.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000091.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000092.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000093.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000094.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000095.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000096.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000097.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000098.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000099.jpg,Music genre (Classic rock vs Alternative rock),medium
Alternative rock bands performing,./data/VisDiffBench/hard/35_b/000100.jpg,Music genre (Classic rock vs Alternative rock),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000001.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000002.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000003.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000004.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000005.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000006.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000007.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000008.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000009.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000010.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000011.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000012.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000013.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000014.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000015.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000016.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000017.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000018.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000019.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000020.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000021.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000022.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000023.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000024.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000025.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000026.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000027.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000028.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000029.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000030.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000031.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000032.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000033.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000034.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000035.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000036.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000037.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000038.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000039.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000040.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000041.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000042.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000043.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000044.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000045.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000046.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000047.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000048.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000049.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000050.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000051.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000052.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000053.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000054.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000055.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000056.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000057.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000058.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000059.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000060.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000061.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000062.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000063.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000064.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000065.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000066.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000067.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000068.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000069.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000070.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000071.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000072.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000073.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000074.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000075.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000076.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000077.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000078.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000079.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000080.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000081.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000082.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000083.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000084.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000085.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000086.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000087.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000088.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000089.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000090.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000091.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000092.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000093.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000094.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000095.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000096.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000097.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000098.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000099.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Medieval Europe,./data/VisDiffBench/hard/36_a/000100.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000001.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000002.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000003.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000004.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000005.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000006.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000007.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000008.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000009.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000010.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000011.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000012.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000013.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000014.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000015.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000016.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000017.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000018.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000019.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000020.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000021.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000022.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000023.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000024.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000025.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000026.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000027.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000028.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000029.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000030.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000031.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000032.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000033.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000034.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000035.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000036.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000037.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000038.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000039.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000040.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000041.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000042.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000043.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000044.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000045.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000046.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000047.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000048.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000049.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000050.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000051.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000052.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000053.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000054.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000055.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000056.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000057.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000058.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000059.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000060.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000061.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000062.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000063.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000064.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000065.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000066.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000067.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000068.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000069.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000070.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000071.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000072.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000073.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000074.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000075.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000076.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000077.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000078.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000079.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000080.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000081.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000082.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000083.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000084.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000085.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
Historical films set in Ancient Rome,./data/VisDiffBench/hard/36_b/000086.jpg,Historical setting (Medieval Europe vs Ancient Rome),medium
